region,district,settlement,lat,lon,question,answer_1,answer_2,answer_3,answer_4,answer_5,answer_6,comment
Кировская область,Афанасьевский район,Афонята,59.339760,52.950790,ЛАРНГ: Как называется морковь?,баркан,боркан,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Кировская область,Вятско-Полянский район,Каракули,56.352760,51.030610,ЛАРНГ: Как называется морковь?,баркан,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Республика Татарстан,Мензелинский район,Богодаровка,55.440300,53.069700,ЛАРНГ: Как называется морковь?,боркан,буркан,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Республика Татарстан,Кукморский район,Бакча-Сарай,56.367900,50.568400,ЛАРНГ: Как называется морковь?,боркан,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Пермский край,Куединский район,Большой Ключ,56.433330,54.916670,ЛАРНГ: Как называется опенок?,говорушки,березовик,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Пермский край,Нытвенский район,Уральский,57.934900,55.551300,ЛАРНГ: Как называется опенок?,говорушки,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Удмуртская Республика,Сарапульский район,Камбарка,56.266667,54.200000,ЛАРНГ: Как называется опенок?,березовик,говорушки,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Удмуртская Республика,Балезинский район,Ворончиха,57.788611,53.039722,ЛАРНГ: Как называется опенок?,березовик,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Удмуртская Республика,Сарапульский район,Чекалка,56.306667,53.485000,ЛАРНГ: Как называется опенок?,березовик,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Удмуртская Республика,Киясовский район,Первомайский,56.374444,53.238056,ЛАРНГ: Как называется опенок?,березовик,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Кировская область,Верхнекамский район,Брусничный,59.894230,52.053150,ЛАРНГ: Как называется опенок?,говорушки,березовик,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Кировская область,Унинский район,Уни,57.755450,51.489270,ЛАРНГ: Как называется опенок?,говорушки,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Республика Татарстан,Елабужский район,Абалач,55.937800,52.045700,ЛАРНГ: Как называется опенок?,березовик,говорушки,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Республика Татарстан,Мензелинский район,Атрякле,55.461680,53.348340,ЛАРНГ: Как называется опенок?,березовик,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Республика Башкортостан,Татышлинский район,Буады-Баш,56.233330,55.616670,ЛАРНГ: Как называется опенок?,говорушки,березовик,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Республика Башкортостан,Калтасинский район,Братовщина,56.040640,55.298540,ЛАРНГ: Как называется опенок?,говорушки,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Кировская область,Фаленский район,Фаленки,58.361270,51.594610,"ЛАРНГ: Как называется часть рукавицы или перчатки, покрывающая ладонь?",наладона,наладонка,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Кировская область,Фаленский район,Балобанцы,57.800000,51.202300,"ЛАРНГ: Как называется часть рукавицы или перчатки, покрывающая ладонь?",наладона,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Республика Татарстан,Мензелинский район,Ахматовка,55.620800,53.342900,"ЛАРНГ: Как называется часть рукавицы или перчатки, покрывающая ладонь?",наладонка,наладона,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Республика Татарстан,Нижнекамский район,Балчиклы,55.553150,51.819600,"ЛАРНГ: Как называется часть рукавицы или перчатки, покрывающая ладонь?",наладонка,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Республика Башкортостан,Татышлинский район,Аксаитово,56.362700,55.598000,"ЛАРНГ: Как называется часть рукавицы или перчатки, покрывающая ладонь?",наладона,наладонка,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Республика Башкортостан,Дюртюлинский район,Ангасак,55.644720,54.807550,"ЛАРНГ: Как называется часть рукавицы или перчатки, покрывающая ладонь?",наладона,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Пермский край,Верещагинский район,Большие Чирки,58.033930,54.146350,"ЛАРНГ: Как называется часть рукавицы или перчатки, покрывающая ладонь?",наладонка,наладона,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Пермский край,Верещагинский район,Агеево,57.980650,54.385090,"ЛАРНГ: Как называется часть рукавицы или перчатки, покрывающая ладонь?",наладонка,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Удмуртская Республика,Малопургинский район,Ильинское,56.483006,52.788783,"ЛАРНГ: Как называется часть рукавицы или перчатки, покрывающая ладонь?",наладона,наладонка,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Удмуртская Республика,Игринский район,Новые Зятцы,57.458611,52.570833,"ЛАРНГ: Как называется часть рукавицы или перчатки, покрывающая ладонь?",наладона,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Удмуртская Республика,Кизнерский район,Русский Сарамак,56.056944,51.622500,"ЛАРНГ: Как называется часть рукавицы или перчатки, покрывающая ладонь?",наладона,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Удмуртская Республика,Глазовский район,Кляпово,58.255745,52.884306,"ЛАРНГ: Как называется часть рукавицы или перчатки, покрывающая ладонь?",наладона,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Пермский край,Куединский район,Большой Дубовик,56.645250,55.226370,ЛАРНГ: Как называется яма для стока воды в бане?,банева,баневка,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Пермский край,Чайковский район,Дубовая,56.641400,54.149300,ЛАРНГ: Как называется яма для стока воды в бане?,банева,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Удмуртская Республика,Малопургинский район,Успьян,56.529722,53.082222,ЛАРНГ: Как называется яма для стока воды в бане?,баневка,банева,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Удмуртская Республика,Можгинский район,Большие Сибы,56.330556,52.246389,ЛАРНГ: Как называется яма для стока воды в бане?,баневка,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Удмуртская Республика,Балезинский район,Большой Унтем,58.003611,53.197500,ЛАРНГ: Как называется яма для стока воды в бане?,баневка,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Удмуртская Республика,Завьяловский район,Италмас,56.915556,53.477500,ЛАРНГ: Как называется яма для стока воды в бане?,баневка,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Кировская область,Омутнинский район,Песковка,59.044780,52.360570,ЛАРНГ: Как называется яма для стока воды в бане?,банева,баневка,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Кировская область,Кильмезский район,Большие Богатыри,56.825000,50.974100,ЛАРНГ: Как называется яма для стока воды в бане?,банева,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Республика Татарстан,Агрызский район,Зуево,55.881910,53.221220,ЛАРНГ: Как называется яма для стока воды в бане?,баневка,банева,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Республика Татарстан,Нижнекамский район,Нижньокамськ,55.637940,51.815020,ЛАРНГ: Как называется яма для стока воды в бане?,баневка,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Республика Башкортостан,Татышлинский район,Арибашево,56.246700,55.762600,ЛАРНГ: Как называется яма для стока воды в бане?,банева,баневка,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Республика Башкортостан,Мишкинский район,Бабаево,55.498990,56.129340,ЛАРНГ: Как называется яма для стока воды в бане?,банева,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Удмуртская Республика,Ярский район,Дизьмино,58.218333,52.146111,ЛАРНГ: Как называется иней?,вишар,вишай,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Удмуртская Республика,Балезинский район,У Речки Кузи,58.167778,53.413889,ЛАРНГ: Как называется иней?,вишар,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Удмуртская Республика,Вавожский район,Гуляевская железнодорожная площадка,56.871944,51.661944,ЛАРНГ: Как называется иней?,вишар,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Удмуртская Республика,Завьяловский район,Якшур,56.888611,53.434722,ЛАРНГ: Как называется иней?,вишар,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Кировская область,Кильмезский район,Байбеки,57.205230,50.849080,ЛАРНГ: Как называется иней?,вишай,вишар,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Кировская область,Верхнекамский район,Безгачево,59.901710,52.491340,ЛАРНГ: Как называется иней?,вишай,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Республика Татарстан,Кукморский район,Аман-Ошторма,56.105600,50.741800,ЛАРНГ: Как называется иней?,вишар,вишай,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Республика Татарстан,Мамадышский район,Алгаево,55.980900,51.143100,ЛАРНГ: Как называется иней?,вишар,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Республика Башкортостан,Калтасинский район,Большекуразово,56.018400,54.963100,ЛАРНГ: Как называется иней?,вишай,вишар,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Республика Башкортостан,Илишевский район,Итеево,55.521580,54.454960,ЛАРНГ: Как называется иней?,вишай,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Пермский край,Частинский район,Божьяки,57.445360,54.762440,ЛАРНГ: Как называется иней?,вишар,вишай,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Пермский край,Частинский район,Большие Горы,57.466700,54.901940,ЛАРНГ: Как называется иней?,вишар,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Пермский край,Очерский район,Березники,57.928030,54.721980,ЛАРНГ: Как называются плоды дикой лесной яблони?,леснина,кислица,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Пермский край,Карагайский район,Менделеево,58.169760,54.996340,ЛАРНГ: Как называются плоды дикой лесной яблони?,леснина,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Удмуртская Республика,Увинский район,Сям-Можга,57.102500,51.965556,ЛАРНГ: Как называются плоды дикой лесной яблони?,кислица,леснина,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Удмуртская Республика,Сарапульский район,Мыльники,56.421944,53.740556,ЛАРНГ: Как называются плоды дикой лесной яблони?,кислица,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Удмуртская Республика,Можгинский район,Брагино,56.672750,52.601328,ЛАРНГ: Как называются плоды дикой лесной яблони?,кислица,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Удмуртская Республика,Балезинский район,Коршуново,58.133333,53.353611,ЛАРНГ: Как называются плоды дикой лесной яблони?,кислица,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Кировская область,Кильмезский район,Большая Бежболда,56.833330,51.300000,ЛАРНГ: Как называются плоды дикой лесной яблони?,леснина,кислица,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Кировская область,Вятско-Полянский район,Казань-Омга,56.381590,51.195690,ЛАРНГ: Как называются плоды дикой лесной яблони?,леснина,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Республика Татарстан,Елабужский район,Брюшли,55.926010,51.965120,ЛАРНГ: Как называются плоды дикой лесной яблони?,кислица,леснина,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Республика Татарстан,Мамадышский район,Мамадиш,55.702730,51.404390,ЛАРНГ: Как называются плоды дикой лесной яблони?,кислица,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Республика Башкортостан,Калтасинский район,Большетуганеево,56.032100,54.829200,ЛАРНГ: Как называются плоды дикой лесной яблони?,леснина,кислица,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Республика Башкортостан,Илишевский район,Аначево,55.709430,54.417630,ЛАРНГ: Как называются плоды дикой лесной яблони?,леснина,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Кировская область,Унинский район,Барашки,57.721800,51.063900,ЛАРНГ: Как называется птенец сороки?,сорочонок,сорочата,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Кировская область,Малмыжский район,Азелино,56.516300,50.590200,ЛАРНГ: Как называется птенец сороки?,сорочонок,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Республика Татарстан,Актанышский район,Аху,55.520800,53.952300,ЛАРНГ: Как называется птенец сороки?,сорочата,сорочонок,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Республика Татарстан,Актанышский район,Верхнее Яхшеево,55.473380,53.730110,ЛАРНГ: Как называется птенец сороки?,сорочата,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Республика Башкортостан,Калтасинский район,Барьяза,55.859340,54.907970,ЛАРНГ: Как называется птенец сороки?,сорочонок,сорочата,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Республика Башкортостан,Калтасинский район,Большетуганеево,56.032100,54.829200,ЛАРНГ: Как называется птенец сороки?,сорочонок,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Пермский край,Куединский район,Большой Талмаз,56.559900,55.358500,ЛАРНГ: Как называется птенец сороки?,сорочата,сорочонок,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Пермский край,Большесосновский район,Берёзово,57.543520,54.730560,ЛАРНГ: Как называется птенец сороки?,сорочата,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Удмуртская Республика,Ярский район,Ярский Льнозавод,58.276940,52.099720,ЛАРНГ: Как называется птенец сороки?,сорочонок,сорочата,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Удмуртская Республика,Алнашский район,Варзи-Шудья,56.196667,52.550278,ЛАРНГ: Как называется птенец сороки?,сорочонок,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Удмуртская Республика,Можгинский район,Трактор,56.321111,52.343056,ЛАРНГ: Как называется птенец сороки?,сорочонок,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Удмуртская Республика,Можгинский район,Трактор,56.320796,52.343719,ЛАРНГ: Как называется птенец сороки?,сорочонок,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Республика Башкортостан,Краснокамский район,Ашит,55.960150,54.135260,ЛАРНГ: Как называется плуг?,букорь,букарь,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Республика Башкортостан,Татышлинский район,Аук-Буляк,56.366200,55.858200,ЛАРНГ: Как называется плуг?,букорь,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Пермский край,Чайковский район,Гаревая,56.713160,54.295430,ЛАРНГ: Как называется плуг?,букарь,букорь,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Пермский край,Верещагинский район,Верхняя Лысьва,58.104400,53.970500,ЛАРНГ: Как называется плуг?,букарь,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Удмуртская Республика,Ярский район,Кычино,58.222220,52.022220,ЛАРНГ: Как называется плуг?,букорь,букарь,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Удмуртская Республика,Дебёсский район,Заречная Медла,57.624167,53.925278,ЛАРНГ: Как называется плуг?,букорь,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Удмуртская Республика,Сарапульский район,Девятово,56.542500,53.642222,ЛАРНГ: Как называется плуг?,букорь,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Удмуртская Республика,Алнашский район,Кадиково,56.125278,52.407500,ЛАРНГ: Как называется плуг?,букорь,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Кировская область,Омутнинский район,Черная Холуница,58.851150,51.715450,ЛАРНГ: Как называется плуг?,букарь,букорь,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Кировская область,Афанасьевский район,Бор,59.190790,53.082730,ЛАРНГ: Как называется плуг?,букарь,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Республика Татарстан,Мензелинский район,Балтаево,55.633500,52.841240,ЛАРНГ: Как называется плуг?,букорь,букарь,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Республика Татарстан,Актанышский район,Азметьево,55.783560,53.858560,ЛАРНГ: Как называется плуг?,букорь,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Республика Башкортостан,Дюртюлинский район,Дюртюли,55.487300,54.861760,ЛАРНГ: Как называется свекла?,брюква,ботва,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Республика Башкортостан,Илишевский район,Дюмеево,55.256110,54.354440,ЛАРНГ: Как называется свекла?,брюква,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Пермский край,Карагайский район,Басково,58.519900,55.036500,ЛАРНГ: Как называется свекла?,ботва,ботвинья,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Пермский край,Нытвенский район,Уральский,57.934900,55.551300,ЛАРНГ: Как называется свекла?,ботва,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Удмуртская Республика,Селтинский район,Большой Чибирь,57.244444,52.106944,ЛАРНГ: Как называется свекла?,ботвинья,брюква,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Удмуртская Республика,Сюмсинский район,Шмыки,57.357778,51.323056,ЛАРНГ: Как называется свекла?,ботвинья,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Удмуртская Республика,Игринский район,Михайловка,57.513889,53.268611,ЛАРНГ: Как называется свекла?,ботвинья,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Удмуртская Республика,Игринский район,Кузьмовыр,57.519167,53.177500,ЛАРНГ: Как называется свекла?,ботвинья,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Кировская область,Унинский район,Антропята,57.342300,51.123100,ЛАРНГ: Как называется свекла?,брюква,ботва,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Кировская область,Немский район,Большое Снигерёво,57.516670,50.350000,ЛАРНГ: Как называется свекла?,брюква,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Республика Татарстан,Мамадышский район,Арташка,55.715800,51.145000,ЛАРНГ: Как называется свекла?,ботва,ботвинья,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Республика Татарстан,Актанышский район,Верхнее Яхшеево,55.473380,53.730110,ЛАРНГ: Как называется свекла?,ботва,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Пермский край,Частинский район,Большие Горы,57.466700,54.901940,"ЛАРНГ: Как называется метель, вьюга?",буерага,буранка,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Пермский край,Большесосновский район,Басалгино,57.520300,54.661400,"ЛАРНГ: Как называется метель, вьюга?",буерага,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Удмуртская Республика,Сюмсинский район,Лекшур,57.145000,51.850278,"ЛАРНГ: Как называется метель, вьюга?",буранка,бурун,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Удмуртская Республика,Граховский район,Селянур,56.052222,51.722500,"ЛАРНГ: Как называется метель, вьюга?",буранка,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Удмуртская Республика,Сарапульский район,Новая Бисарка,56.200278,53.800000,"ЛАРНГ: Как называется метель, вьюга?",буранка,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Удмуртская Республика,Завьяловский район,Советско-Никольское,56.745556,52.893611,"ЛАРНГ: Как называется метель, вьюга?",буранка,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Кировская область,Вятско-Полянский район,Батым,56.283330,51.050000,"ЛАРНГ: Как называется метель, вьюга?",бурун,буерага,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Кировская область,Вятско-Полянский район,Каракульская Пристань,56.369720,51.016990,"ЛАРНГ: Как называется метель, вьюга?",бурун,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Республика Татарстан,Актанышский район,Буаз-Куль,55.820100,53.737000,"ЛАРНГ: Как называется метель, вьюга?",буерага,буранка,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Республика Татарстан,Менделеевский район,Кураково,55.983780,52.358300,"ЛАРНГ: Как называется метель, вьюга?",буерага,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Республика Башкортостан,Калтасинский район,Бабаево,55.895300,55.042950,"ЛАРНГ: Как называется метель, вьюга?",буранка,бурун,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Республика Башкортостан,Дюртюлинский район,Салпарово,55.352840,54.902980,"ЛАРНГ: Как называется метель, вьюга?",буранка,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Удмуртская Республика,Юкаменский район,Пасшур,57.983333,52.222222,ЛАРНГ: Как называется можжевельник?,брезжевельник,верезовник,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Удмуртская Республика,Вавожский район,Брызгалово,56.716111,51.495556,ЛАРНГ: Как называется можжевельник?,брезжевельник,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Удмуртская Республика,Якшур-Бодьинский район,Кургальск,57.209232,52.846181,ЛАРНГ: Как называется можжевельник?,брезжевельник,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Удмуртская Республика,Малопургинский район,Старая Бурожикья,56.459722,52.898056,ЛАРНГ: Как называется можжевельник?,брезжевельник,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Кировская область,Омутнинский район,Белореченск,58.772510,52.293570,ЛАРНГ: Как называется можжевельник?,верезовник,брезжевельник,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Кировская область,Омутнинский район,Белоретская,58.683330,52.466670,ЛАРНГ: Как называется можжевельник?,верезовник,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Республика Татарстан,Кукморский район,Бакча-Сарай,56.367900,50.568400,ЛАРНГ: Как называется можжевельник?,брезжевельник,верезовник,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Республика Татарстан,Мензелинский район,Верхние Юшады,55.559300,53.022900,ЛАРНГ: Как называется можжевельник?,брезжевельник,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Республика Башкортостан,Краснокамский район,Ашит,55.960150,54.135260,ЛАРНГ: Как называется можжевельник?,верезовник,брезжевельник,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Республика Башкортостан,Татышлинский район,Буль-Кайпаново,56.327900,55.782800,ЛАРНГ: Как называется можжевельник?,верезовник,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Пермский край,Куединский район,Вашутино,56.507510,55.741640,ЛАРНГ: Как называется можжевельник?,брезжевельник,верезовник,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Пермский край,Частинский район,Бугры,57.131050,54.554710,ЛАРНГ: Как называется можжевельник?,брезжевельник,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Республика Татарстан,Елабужский район,Альметьево,55.886190,51.734580,ЛАРНГ: Как называется дойная корова?,ведёрница,безыдейная корова,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Республика Татарстан,Агрызский район,Арзамасцево,55.986800,53.200600,ЛАРНГ: Как называется дойная корова?,ведёрница,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Республика Башкортостан,Янаульский район,Бадряш-Актау,56.291500,54.670700,ЛАРНГ: Как называется дойная корова?,безыдейная корова,боровчаниха,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Республика Башкортостан,Татышлинский район,Башкибаш,56.115900,55.698000,ЛАРНГ: Как называется дойная корова?,безыдейная корова,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Пермский край,Частинский район,Большие Колесники,57.355400,54.870240,ЛАРНГ: Как называется дойная корова?,боровчаниха,ведёрница,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Пермский край,Нытвенский район,Агафы,58.200000,55.516670,ЛАРНГ: Как называется дойная корова?,боровчаниха,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Удмуртская Республика,Сарапульский район,Соколовка,56.272778,54.017778,ЛАРНГ: Как называется дойная корова?,ведёрница,безыдейная корова,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Удмуртская Республика,Кезский район,Митенки,58.143889,53.791944,ЛАРНГ: Как называется дойная корова?,ведёрница,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
